State,Date,Total,Year,Month,Week,Quarter,Lag_1,Lag_7,Lag_30,Rolling_Mean_4,Rolling_Std_4,Is_US_Holiday,Is_Indian_Holiday
Utah,2021-01-24,46429621.2,2021,1,3,1,47076790.0,90635391.5,57756299.6,51838756.7,6214551.387020326,0,0
Utah,2021-01-31,47480593.8,2021,1,4,1,46429621.2,103135876.8,56264045.150000006,50095313.35,6214384.752125205,0,0
Utah,2021-02-07,56007115.4,2021,2,5,1,47480593.8,51023829.8,54771790.7,49248530.099999994,4526469.428693201,0,0
Utah,2021-02-14,47015915.3,2021,2,6,1,56007115.4,49514486.0,58560317.1,49233311.425,4536296.720807936,0,0
Utah,2021-02-21,46635433.3,2021,2,7,1,47015915.3,54454367.2,55499838.0,49284764.45,4494873.599895214,0,0
Utah,2021-02-28,49120500.0,2021,2,8,1,46635433.3,59394248.4,52291384.1,49694741.0,4347845.981100584,0,0
Utah,2021-03-07,46487223.2,2021,3,9,1,49120500.0,47076790.0,49082930.2,47314767.95,1224242.2176942313,0,0
Utah,2021-03-14,137014851.2,2021,3,10,1,46487223.2,46429621.2,105099688.5,69814501.925,44816514.11920308,0,0
Utah,2021-03-21,54636093.5,2021,3,11,1,137014851.2,47480593.8,55895034.9,71814666.975,43599205.00985797,0,0
Utah,2021-03-28,49923058.1,2021,3,12,1,54636093.5,56007115.4,55317886.400000006,72015306.5,43461585.84330804,0,0
Utah,2021-04-04,52632057.5,2021,4,13,2,49923058.1,47015915.3,42266558.7,73551515.075,42352945.154287875,0,0
Utah,2021-04-11,64984991.3,2021,4,14,2,52632057.5,46635433.3,106187677.0,55544050.1,6583590.91215581,0,0
Utah,2021-04-18,50219773.400000006,2021,4,15,2,64984991.3,49120500.0,51048791.4,54439970.075,7133923.050704649,0,0
Utah,2021-04-25,52949841.9,2021,4,16,2,50219773.400000006,46487223.2,50455449.9,55196666.025000006,6638428.715320364,0,0
Utah,2021-05-02,56557728.45,2021,5,17,2,52949841.9,137014851.2,51898442.6,56178083.7625,6419469.302091757,0,0
Utah,2021-05-09,60165615.0,2021,5,18,2,56557728.45,54636093.5,53341435.3,54973239.6875,4326697.985654856,0,0
Utah,2021-05-16,127308317.20000002,2021,5,19,2,60165615.0,49923058.1,49473220.9,74245375.6375,35497737.23806941,0,0
Utah,2021-05-23,57643999.5,2021,5,20,2,127308317.20000002,52632057.5,48951557.8,75418915.03750001,34625930.55630132,0,0
Utah,2021-05-30,59459476.7,2021,5,21,2,57643999.5,64984991.3,64925612.7,76144352.10000001,34125842.98105461,0,0
Utah,2021-06-06,60565269.6,2021,6,22,2,59459476.7,50219773.400000006,80899667.6,76244265.75,34063995.25786647,0,0
Utah,2021-06-13,58920404.3,2021,6,23,2,60565269.6,52949841.9,96873722.5,59147287.525,1213738.869486381,0,0
Utah,2021-06-20,62263406.6,2021,6,24,2,58920404.3,56557728.45,49897853.7,60302139.3,1475926.696970826,0,0
Utah,2021-06-27,60996359.8,2021,6,25,2,62263406.6,60165615.0,46779679.5,60686360.075,1380391.0404795425,0,0
Utah,2021-07-04,101255209.9,2021,7,26,3,60996359.8,127308317.20000002,90635391.5,70858845.15,20311044.131127123,0,0
Utah,2021-07-11,73559786.89999999,2021,7,27,3,101255209.9,57643999.5,103135876.8,74518690.8,18697650.269222137,0,0
Utah,2021-07-18,61593658.2,2021,7,28,3,73559786.89999999,59459476.7,51023829.8,74351253.69999999,18846385.267285746,0,0
Utah,2021-07-25,61069517.2,2021,7,29,3,61593658.2,60565269.6,49514486.0,74369543.05,18829132.643351514,0,0
Utah,2021-08-01,60199748.900000006,2021,8,30,3,61069517.2,58920404.3,54454367.2,64105677.8,6328901.250252278,0,0
Utah,2021-08-08,59329980.6,2021,8,31,3,60199748.900000006,62263406.6,59394248.4,60548226.22500001,995026.1544035049,0,0
Utah,2021-08-15,60656350.6,2021,8,32,3,59329980.6,60996359.8,47076790.0,60313899.325,745957.4665496374,0,0
Utah,2021-08-22,58497124.5,2021,8,33,3,60656350.6,101255209.9,46429621.2,59670801.150000006,956516.0682889137,0,0
Utah,2021-08-29,57573623.4,2021,8,34,3,58497124.5,73559786.89999999,47480593.8,59014269.775,1308816.7651371663,0,0
Utah,2021-09-05,57583432.3,2021,9,35,3,57573623.4,61593658.2,56007115.4,58577632.699999996,1451897.469738193,0,0
Utah,2021-09-12,57290812.0,2021,9,36,3,57583432.3,61069517.2,47015915.3,57736248.05,525085.9221887386,0,0
Utah,2021-09-19,56998191.7,2021,9,37,3,57290812.0,60199748.900000006,46635433.3,57361514.85,277632.8486354327,0,0
Utah,2021-09-26,56100568.5,2021,9,38,3,56998191.7,59329980.6,49120500.0,56993251.125,641291.1382297712,0,0
Utah,2021-10-03,45720489.5,2021,10,39,4,56100568.5,60656350.6,46487223.2,54027515.425000004,5561122.513715112,0,0
Utah,2021-10-10,75874140.59999998,2021,10,40,4,45720489.5,58497124.5,137014851.2,58673347.574999996,12557456.647669382,0,0
Utah,2021-10-17,75271622.5,2021,10,41,4,75874140.59999998,57573623.4,54636093.5,63241705.27499999,14858063.662021225,0,0
Utah,2021-10-24,74602835.20000002,2021,10,42,4,75271622.5,57583432.3,49923058.1,67867271.94999999,14773649.265138898,0,0
Utah,2021-10-31,74405506.8,2021,10,43,4,74602835.20000002,57290812.0,52632057.5,75038526.27499999,669110.2347689968,0,0
Utah,2021-11-07,112878259.1,2021,11,44,4,74405506.8,56998191.7,64984991.3,84289555.9,19062739.03015638,0,0
Utah,2021-11-14,74020917.7,2021,11,45,4,112878259.1,56100568.5,50219773.400000006,83976879.7,19269101.345997952,0,0
Utah,2021-11-21,76822261.69999999,2021,11,46,4,74020917.7,45720489.5,52949841.9,84531736.32499999,18938313.76678627,0,0
Utah,2021-11-28,70963540.6,2021,11,47,4,76822261.69999999,75874140.59999998,56557728.45,83671244.77499999,19617787.957159188,0,0
Utah,2021-12-05,100479436.25,2021,12,48,4,70963540.6,75271622.5,60165615.0,80571539.0625,13485865.759617459,0,0
Utah,2021-12-12,129995331.9,2021,12,49,4,100479436.25,74602835.20000002,127308317.20000002,94565142.6125,26845996.739490807,0,0
Utah,2021-12-19,79281414.5,2021,12,50,4,129995331.9,74405506.8,57643999.5,95179930.8125,26327382.998369344,0,0
Utah,2021-12-26,77692275.19999999,2021,12,51,4,79281414.5,112878259.1,59459476.7,96862114.46249999,24409416.647382278,0,0
Utah,2022-01-02,79610207.94999999,2022,1,52,1,77692275.19999999,74020917.7,60565269.6,91644807.3875,25580728.111469954,0,0
Utah,2022-01-09,81528140.7,2022,1,1,1,79610207.94999999,76822261.69999999,58920404.3,79528009.58749999,1574591.0491951706,0,0
Utah,2022-01-16,72737608.20000002,2022,1,2,1,81528140.7,70963540.6,62263406.6,77892058.0125,3776303.420004777,0,0
Utah,2022-01-23,70837610.80000001,2022,1,3,1,72737608.20000002,100479436.25,60996359.8,76178391.91250001,5188452.205055668,0,0
Utah,2022-01-30,73468047.5,2022,1,4,1,70837610.80000001,129995331.9,101255209.9,74642851.80000001,4722188.074158807,0,0
Utah,2022-02-06,70611522.89999999,2022,2,5,1,73468047.5,79281414.5,73559786.89999999,71913697.35000001,1408125.7092172825,0,0
Utah,2022-02-13,156731468.7,2022,2,6,1,70611522.89999999,77692275.19999999,61593658.2,92912162.475,42565955.92453215,0,0
Utah,2022-02-20,72603083.80000001,2022,2,7,1,156731468.7,79610207.94999999,61069517.2,93353530.725,42268883.08813117,0,0
Utah,2022-02-27,73960835.7,2022,2,8,1,72603083.80000001,81528140.7,60199748.900000006,93476727.77499999,42192254.02741872,0,0
Utah,2022-03-06,81837858.00000001,2022,3,9,1,73960835.7,72737608.20000002,59329980.6,96283311.55000001,40503896.70744451,0,0
Utah,2022-03-13,174122632.3,2022,3,10,1,81837858.00000001,70837610.80000001,60656350.6,100631102.45000002,49163211.02413809,0,0
Utah,2022-03-20,78357862.50000001,2022,3,11,1,174122632.3,73468047.5,58497124.5,102069797.12500001,48143230.65453001,0,0
Utah,2022-03-27,79620270.40000002,2022,3,12,1,78357862.50000001,70611522.89999999,57573623.4,103484655.80000001,47113947.726298966,0,0
Utah,2022-04-03,85208260.0,2022,4,13,2,79620270.40000002,156731468.7,57583432.3,104327256.30000001,46625368.97835436,0,0
Utah,2022-04-10,90796249.6,2022,4,14,2,85208260.0,72603083.80000001,57290812.0,83495660.625,5705179.37113348,0,0
Utah,2022-04-17,154442667.39999998,2022,4,15,2,90796249.6,73960835.7,56998191.7,102516861.85,34916584.55787303,0,0
Utah,2022-04-24,78729129.80000001,2022,4,16,2,154442667.39999998,81837858.00000001,56100568.5,102294076.69999999,35113660.18481239,0,0
Utah,2022-05-01,83191881.05000001,2022,5,17,2,78729129.80000001,174122632.3,45720489.5,101789981.9625,35453536.23665212,0,0
Utah,2022-05-08,87654632.3,2022,5,18,2,83191881.05000001,78357862.50000001,75874140.59999998,101004577.63749999,35811256.21020463,0,0
Utah,2022-05-15,82901429.5,2022,5,19,2,87654632.3,79620270.40000002,75271622.5,83119268.16250001,3646714.0010300623,0,0
Utah,2022-05-22,84186908.4,2022,5,20,2,82901429.5,85208260.0,74602835.20000002,84483712.8125,2184435.32284711,0,0
Utah,2022-05-29,86852590.4,2022,5,21,2,84186908.4,90796249.6,74405506.8,85398890.15,2229187.185558014,0,0
Utah,2022-06-05,151005258.1,2022,6,22,2,86852590.4,154442667.39999998,112878259.1,101236546.6,33219921.343251064,0,0
Utah,2022-06-12,76788217.8,2022,6,23,2,151005258.1,78729129.80000001,74020917.7,99708243.675,34462012.63650217,0,0
Utah,2022-06-19,90948762.2,2022,6,24,2,76788217.8,83191881.05000001,76822261.69999999,101398707.125,33601968.916340165,0,0
Utah,2022-06-26,90996914.8,2022,6,25,2,90948762.2,87654632.3,70963540.6,102434788.225,33063529.05532049,0,0
Utah,2022-07-03,89371574.2,2022,7,26,3,90996914.8,82901429.5,100479436.25,87026367.25,6867074.335539156,0,0
Utah,2022-07-10,87746233.6,2022,7,27,3,89371574.2,84186908.4,129995331.9,89765871.19999999,1543708.2650257205,0,0
Utah,2022-07-17,93370301.1,2022,7,28,3,87746233.6,86852590.4,79281414.5,90371255.925,2399710.173306062,0,0
Utah,2022-07-24,92176631.29999998,2022,7,29,3,93370301.1,151005258.1,77692275.19999999,90666185.04999998,2568775.6622758918,0,0
Utah,2022-07-31,88275946.3,2022,7,30,3,92176631.29999998,76788217.8,79610207.94999999,90392278.07499999,2800770.6745675146,0,0
Utah,2022-08-07,84612637.3,2022,8,31,3,88275946.3,90948762.2,81528140.7,89608878.99999999,3978307.378608532,0,0
Utah,2022-08-14,89318533.10000001,2022,8,32,3,84612637.3,90996914.8,72737608.20000002,88595937.0,3125837.879241114,0,0
Utah,2022-08-21,87263409.5,2022,8,33,3,89318533.10000001,89371574.2,70837610.80000001,87367631.55,2019233.195720664,0,0
Utah,2022-08-28,88644859.4,2022,8,34,3,87263409.5,87746233.6,73468047.5,87459859.825,2081998.9731834668,0,0
Utah,2022-09-04,70280804.5,2022,9,35,3,88644859.4,93370301.1,70611522.89999999,83876901.625,9104340.852468224,0,0
Utah,2022-09-11,80715550.0,2022,9,36,3,70280804.5,92176631.29999998,156731468.7,81726155.85,8377490.246810666,0,0
Utah,2022-09-18,82578747.4,2022,9,37,3,80715550.0,88275946.3,72603083.80000001,80554990.325,7640380.621520598,0,0
Utah,2022-09-25,81583654.4,2022,9,38,3,82578747.4,84612637.3,73960835.7,78789689.075,5723439.008168376,0,0
Utah,2022-10-02,125564193.55,2022,10,39,4,81583654.4,89318533.10000001,81837858.00000001,92610536.3375,21982289.372722898,0,0
Utah,2022-10-09,169544732.70000002,2022,10,40,4,125564193.55,87263409.5,174122632.3,114817832.01250002,41850476.235383846,0,0
Utah,2022-10-16,79051881.49999999,2022,10,41,4,169544732.70000002,88644859.4,78357862.50000001,113936115.5375,42782870.5092229,0,0
Utah,2022-10-23,78997314.5,2022,10,42,4,79051881.49999999,70280804.5,79620270.40000002,113289530.5625,43449157.31745854,0,0
Utah,2022-10-30,76819842.5,2022,10,43,4,78997314.5,80715550.0,85208260.0,101103442.8,45639367.76837049,0,0
Utah,2022-11-06,158241734.29999998,2022,11,44,4,76819842.5,82578747.4,90796249.6,98277693.19999999,39989542.049746156,0,0
Utah,2022-11-13,239663626.1,2022,11,45,4,158241734.29999998,81583654.4,154442667.39999998,138430629.35,77392522.20695226,0,0
Utah,2022-11-20,80800177.30000001,2022,11,46,4,239663626.1,125564193.55,78729129.80000001,138881345.05,76934918.3650701,0,0
Utah,2022-11-27,78027637.60000001,2022,11,47,4,80800177.30000001,169544732.70000002,83191881.05000001,139183293.825,76611843.97318654,0,0
Utah,2022-12-04,84054041.55000001,2022,12,48,4,78027637.60000001,79051881.49999999,87654632.3,120636370.63750002,79389715.48650578,0,0
Utah,2022-12-11,90080445.5,2022,12,49,4,84054041.55000001,78997314.5,82901429.5,83240575.48750001,5182528.776418126,0,0
Utah,2022-12-18,82619797.4,2022,12,50,4,90080445.5,76819842.5,84186908.4,83695480.51250002,4972520.532838183,0,0
Utah,2022-12-25,85948631.0,2022,12,51,4,82619797.4,158241734.29999998,86852590.4,85675728.86250001,3237519.1673217365,0,0
Utah,2023-01-01,72618035.39999999,2023,1,52,1,85948631.0,239663626.1,151005258.1,82816727.325,7452572.726508801,0,0
Utah,2023-01-08,73808001.44999999,2023,1,1,1,72618035.39999999,80800177.30000001,76788217.8,78748616.3125,6552860.75076327,0,0
Utah,2023-01-15,74997967.5,2023,1,2,1,73808001.44999999,78027637.60000001,90948762.2,76843158.8375,6147579.54545356,0,0
Utah,2023-01-22,74262693.69999999,2023,1,3,1,74997967.5,84054041.55000001,90996914.8,73921674.5125,997847.2130781293,0,0
Utah,2023-01-29,75155901.10000001,2023,1,4,1,74262693.69999999,90080445.5,89371574.2,74556140.9375,632652.336802924,0,0
Utah,2023-02-05,80784702.1,2023,2,5,1,75155901.10000001,82619797.4,87746233.6,76300316.10000001,3014820.0836371738,0,0
Utah,2023-02-12,79211673.44999999,2023,2,6,1,80784702.1,85948631.0,93370301.1,77353742.5875,3141575.013445604,0,0
Utah,2023-02-19,77638644.8,2023,2,7,1,79211673.44999999,72618035.39999999,92176631.29999998,78197730.36250001,2400403.1108470187,0,0
Utah,2023-02-26,77673269.0,2023,2,8,1,77638644.8,73808001.44999999,88275946.3,78827072.3375,1497092.1209975583,0,0
Utah,2023-03-05,80074226.36666667,2023,3,9,1,77673269.0,74997967.5,84612637.3,78649453.40416667,1200102.6900208476,0,0
Utah,2023-03-12,82475183.73333333,2023,3,10,1,80074226.36666667,74262693.69999999,89318533.10000001,79465330.97500001,2307829.8412866397,0,0
Utah,2023-03-19,84876141.10000001,2023,3,11,1,82475183.73333333,75155901.10000001,87263409.5,81274705.05000001,3099622.6320171035,0,0
Utah,2023-03-26,80341382.39999999,2023,3,12,1,84876141.10000001,80784702.1,88644859.4,81941733.4,2231891.8470426705,0,0
Utah,2023-04-02,81211213.2,2023,4,13,2,80341382.39999999,79211673.44999999,70280804.5,82225980.10833335,1972047.6776650185,0,0
Utah,2023-04-09,82081044.0,2023,4,14,2,81211213.2,77638644.8,80715550.0,82127445.17500001,1965280.6097679448,0,0
Utah,2023-04-16,82950874.80000001,2023,4,15,2,82081044.0,77673269.0,82578747.4,81646128.60000001,1122946.7341369458,0,0
Utah,2023-04-23,83207752.10000001,2023,4,16,2,82950874.80000001,80074226.36666667,81583654.4,82362721.02500002,906516.1513904086,0,0
Utah,2023-04-30,87151460.50000001,2023,4,17,2,83207752.10000001,82475183.73333333,125564193.55,83847782.85000002,2254605.3305987837,0,0
Utah,2023-05-07,160142258.7,2023,5,18,2,87151460.50000001,84876141.10000001,169544732.70000002,103363086.525,37901570.348041244,0,0
Utah,2023-05-14,152387186.86666664,2023,5,19,2,160142258.7,80341382.39999999,79051881.49999999,120722164.54166667,41194420.22487696,0,0
Utah,2023-05-21,144632115.03333333,2023,5,20,2,152387186.86666664,81211213.2,78997314.5,136078255.275,33226782.742341433,0,0
Utah,2023-05-28,136877043.2,2023,5,21,2,144632115.03333333,82081044.0,76819842.5,148509650.95,10011754.686380845,0,0
Utah,2023-06-04,129121971.36666666,2023,6,22,2,136877043.2,82950874.80000001,158241734.29999998,140754579.11666667,10011754.686380778,0,0
Utah,2023-06-11,121366899.53333332,2023,6,23,2,129121971.36666666,83207752.10000001,239663626.1,132999507.28333333,10011754.686380714,0,0
Utah,2023-06-18,113611827.7,2023,6,24,2,121366899.53333332,87151460.50000001,80800177.30000001,125244435.45,10011754.68638064,0,0
Utah,2023-06-25,105856755.86666666,2023,6,25,2,113611827.7,160142258.7,78027637.60000001,117489363.61666667,10011754.686380576,0,0
Utah,2023-07-02,98101684.03333332,2023,7,26,3,105856755.86666666,152387186.86666664,84054041.55000001,109734291.78333333,10011754.68638052,0,0
Utah,2023-07-09,90346612.2,2023,7,27,3,98101684.03333332,144632115.03333333,90080445.5,101979219.95,10011754.686380465,0,0
Utah,2023-07-16,85846734.6,2023,7,28,3,90346612.2,136877043.2,82619797.4,95037946.67500001,8811358.53109436,0,0
Utah,2023-07-23,81346857.0,2023,7,29,3,85846734.6,129121971.36666666,85948631.0,88910471.95833334,7144593.201391492,0,0
Utah,2023-07-30,76846979.4,2023,7,30,3,81346857.0,121366899.53333332,72618035.39999999,83596795.80000001,5809317.001589882,0,0
Utah,2023-08-06,72347101.8,2023,8,31,3,76846979.4,113611827.7,73808001.44999999,79096918.2,5809317.001589812,0,0
Utah,2023-08-13,74616440.72,2023,8,32,3,72347101.8,105856755.86666666,74997967.5,76289344.73,3839673.3338556564,0,0
Utah,2023-08-20,76885779.64,2023,8,33,3,74616440.72,98101684.03333332,74262693.69999999,75174075.39000002,2162658.5005386327,0,0
Utah,2023-08-27,79155118.56,2023,8,34,3,76885779.64,90346612.2,75155901.10000001,75751110.18,2929703.9480184456,0,0
Utah,2023-09-03,81424457.48,2023,9,35,3,79155118.56,85846734.6,80784702.1,78020449.10000001,2929703.9480185285,0,0
Utah,2023-09-10,83693796.4,2023,9,36,3,81424457.48,81346857.0,79211673.44999999,80289788.02000001,2929703.948018611,0,0
Utah,2023-09-17,90792718.38333334,2023,9,37,3,83693796.4,76846979.4,77638644.8,83766522.70583335,5037295.323627629,0,0
Utah,2023-09-24,97891640.36666667,2023,9,38,3,90792718.38333334,72347101.8,77673269.0,88450653.15750001,7452351.327278716,0,0
Utah,2023-10-01,104990562.35,2023,10,39,4,97891640.36666667,74616440.72,80074226.36666667,94342179.375,9164668.872491589,0,0
Utah,2023-10-08,112089484.33333331,2023,10,40,4,104990562.35,76885779.64,82475183.73333333,101441101.35833335,9164668.87249166,0,0
Utah,2023-10-15,119188406.31666666,2023,10,41,4,112089484.33333331,79155118.56,84876141.10000001,108540023.34166667,9164668.872491736,0,0
Utah,2023-10-22,126287328.3,2023,10,42,4,119188406.31666666,81424457.48,80341382.39999999,115638945.325,9164668.87249181,0,0
Utah,2023-10-29,133386250.28333332,2023,10,43,4,126287328.3,83693796.4,81211213.2,122737867.30833334,9164668.872491874,0,0
Utah,2023-11-05,140485172.26666665,2023,11,44,4,133386250.28333332,90792718.38333334,82081044.0,129836789.29166666,9164668.87249193,0,0
Utah,2023-11-12,147584094.25,2023,11,45,4,140485172.26666665,97891640.36666667,82950874.80000001,136935711.275,9164668.872492002,0,0
Utah,2023-11-19,154683016.23333332,2023,11,46,4,147584094.25,104990562.35,83207752.10000001,144034633.25833333,9164668.872492075,0,0
Utah,2023-11-26,161781938.21666664,2023,11,47,4,154683016.23333332,112089484.33333331,87151460.50000001,151133555.24166667,9164668.872492129,0,0
Utah,2023-12-03,168880860.2,2023,12,48,4,161781938.21666664,119188406.31666666,160142258.7,158232477.225,9164668.872492202,0,0
Vermont,2019-08-11,10160487.688888889,2019,8,32,3,10222192.777777778,10592423.31111111,10140664.3,10253045.322222222,79660.92721429748,0,0
Vermont,2019-08-18,10098782.6,2019,8,33,3,10160487.688888889,10530718.22222222,10124846.8,10191340.233333332,79660.92721429376,0,0
Vermont,2019-08-25,11387466.4125,2019,8,34,3,10098782.6,10469013.133333333,10109029.3,10467232.369791668,615554.6623805609,0,0
Vermont,2019-09-01,12676150.225,2019,9,35,3,11387466.4125,10407308.044444444,10093211.8,11080721.731597222,1217992.8199493974,0,0
Vermont,2019-09-08,13964834.0375,2019,9,36,3,12676150.225,10345602.955555554,10077394.3,12031808.318749998,1663683.6481131979,0,0
Vermont,2019-09-15,15253517.85,2019,9,37,3,13964834.0375,10283897.866666663,10061576.8,13320492.13125,1663683.6481131995,0,0
Vermont,2019-09-22,16542201.6625,2019,9,38,3,15253517.85,10222192.777777778,10045759.3,14609175.94375,1663683.6481132014,0,0
Vermont,2019-09-29,17830885.475,2019,9,39,3,16542201.6625,10160487.688888889,10029941.8,15897859.75625,1663683.648113204,0,0
Vermont,2019-10-06,19119569.2875,2019,10,40,4,17830885.475,10098782.6,10014124.3,17186543.56875,1663683.6481132065,0,0
Vermont,2019-10-13,20408253.1,2019,10,41,4,19119569.2875,11387466.4125,9998306.8,18475227.38125,1663683.648113209,0,0
Vermont,2019-10-20,10034765.8,2019,10,42,4,20408253.1,12676150.225,10048754.615384616,16848368.415625002,4662676.368141239,0,0
Vermont,2019-10-27,9732838.7,2019,10,43,4,10034765.8,13964834.0375,10099202.430769231,14823856.721875,5729819.24413926,0,0
Vermont,2019-11-03,9763540.5,2019,11,44,4,9732838.7,15253517.85,10149650.246153846,12484849.525,5284011.129886597,0,0
Vermont,2019-11-10,9794242.3,2019,11,45,4,9763540.5,16542201.6625,10200098.061538462,9831346.825,137910.08370970242,0,0
Vermont,2019-11-17,9824944.1,2019,11,46,4,9794242.3,17830885.475,10250545.876923077,9778891.4,39635.85336578368,0,0
Vermont,2019-11-24,10234925.7,2019,11,47,4,9824944.1,19119569.2875,10300993.692307692,9904413.15,221763.0832841332,0,0
Vermont,2019-12-01,10190070.233333332,2019,12,48,4,10234925.7,20408253.1,10351441.507692307,10011045.583333332,233673.2460147384,0,0
Vermont,2019-12-08,10145214.766666666,2019,12,49,4,10190070.233333332,10034765.8,10401889.323076922,10098788.7,186200.4705614322,0,0
Vermont,2019-12-15,10100359.3,2019,12,50,4,10145214.766666666,9732838.7,10452337.138461538,10167642.5,57908.158461882515,0,0
Vermont,2019-12-22,10840313.1,2019,12,51,4,10100359.3,9763540.5,10502784.953846153,10318989.35,349473.5543317385,0,0
Vermont,2019-12-29,11284136.8,2019,12,52,4,10840313.1,9794242.3,10553232.769230768,10592505.991666667,572141.9823950266,0,0
Vermont,2020-01-05,10321603.4,2020,1,1,1,11284136.8,9824944.1,10603680.584615383,10636603.15,531532.3385502679,0,0
Vermont,2020-01-12,10550546.1,2020,1,2,1,10321603.4,10234925.7,10654128.4,10749149.85,415034.61351332976,0,0
Vermont,2020-01-19,10459226.4,2020,1,3,1,10550546.1,10190070.233333332,10592423.31111111,10653878.175,430580.72867643496,0,0
Vermont,2020-01-26,10013202.4,2020,1,4,1,10459226.4,10145214.766666666,10530718.22222222,10336144.575000001,234961.16255790775,0,0
Vermont,2020-02-02,10422771.2,2020,2,5,1,10013202.4,10100359.3,10469013.133333333,10361436.525,238295.5022522748,0,0
Vermont,2020-02-09,13621460.4,2020,2,6,1,10422771.2,10840313.1,10407308.044444444,11129165.1,1673789.9921941862,0,0
Vermont,2020-02-16,10251653.0,2020,2,7,1,13621460.4,11284136.8,10345602.955555554,11077271.75,1704421.3836079456,0,0
Vermont,2020-02-23,10627026.5,2020,2,8,1,10251653.0,10321603.4,10283897.866666663,11230727.775,1601191.1145355734,0,0
Vermont,2020-03-01,10935701.2,2020,3,9,1,10627026.5,10550546.1,10222192.777777778,11358960.274999999,1534048.1861671882,0,0
Vermont,2020-03-08,11244375.9,2020,3,10,1,10935701.2,10459226.4,10160487.688888889,10764689.15,424853.5417382303,0,0
Vermont,2020-03-15,11435654.3,2020,3,11,1,11244375.9,10013202.4,10098782.6,11060689.475,354976.5097814427,0,0
Vermont,2020-03-22,11830940.5,2020,3,12,1,11435654.3,10422771.2,11387466.4125,11361667.975,374564.5486288282,0,0
Vermont,2020-03-29,10444062.1,2020,3,13,1,11830940.5,13621460.4,12676150.225,11238758.200000001,583387.0643454943,0,0
Vermont,2020-04-05,10921213.150000002,2020,4,14,2,10444062.1,10251653.0,13964834.0375,11157967.5125,604349.8324690977,0,0
Vermont,2020-04-12,11398364.2,2020,4,15,2,10921213.150000002,10627026.5,15253517.85,11148644.9875,598901.5326789755,0,0
Vermont,2020-04-19,10470686.4,2020,4,16,2,11398364.2,10935701.2,16542201.6625,10808581.4625,450028.5225706325,0,0
Vermont,2020-04-26,10511675.1,2020,4,17,2,10470686.4,11244375.9,17830885.475,10825484.7125,432709.7396618371,0,0
Vermont,2020-05-03,11286677.0,2020,5,18,2,10511675.1,11435654.3,19119569.2875,10916850.675,493915.17229977006,0,0
Vermont,2020-05-10,25089141.1,2020,5,19,2,11286677.0,11830940.5,20408253.1,14339544.9,7176221.71193819,0,0
Vermont,2020-05-17,11248781.3,2020,5,20,2,25089141.1,10444062.1,10034765.8,14534068.625,7045752.14334591,0,0
Vermont,2020-05-24,12564024.6,2020,5,21,2,11248781.3,10921213.150000002,9732838.7,15047156.0,6722505.9556024,0,0
Vermont,2020-05-31,12529765.9,2020,5,22,2,12564024.6,11398364.2,9763540.5,15357928.225000001,6516287.08371417,0,0
Vermont,2020-06-07,23561608.550000004,2020,6,23,2,12529765.9,10470686.4,9794242.3,14976045.087500002,5756344.905277405,0,0
Vermont,2020-06-14,34593451.2,2020,6,24,2,23561608.550000004,10511675.1,9824944.1,20812212.562500004,10553249.80060158,0,0
Vermont,2020-06-21,12877303.4,2020,6,25,2,34593451.2,11286677.0,10234925.7,20890532.262500003,10472485.965813084,0,0
Vermont,2020-06-28,13067928.6,2020,6,26,2,12877303.4,25089141.1,10190070.233333332,21025072.937500004,10331782.615337735,0,0
Vermont,2020-07-05,12789545.0,2020,7,27,3,13067928.6,11248781.3,10145214.766666666,18332057.05,10841552.245048331,0,0
Vermont,2020-07-12,12511161.4,2020,7,28,3,12789545.0,12564024.6,10100359.3,12811484.6,231495.8675481279,0,0
Vermont,2020-07-19,13160168.1,2020,7,29,3,12511161.4,12529765.9,10840313.1,12882200.775,293266.64157831663,0,0
Vermont,2020-07-26,13076993.6,2020,7,30,3,13160168.1,23561608.550000004,11284136.8,12884467.025,295208.87821104715,0,0
Vermont,2020-08-02,12039841.6,2020,8,31,3,13076993.6,34593451.2,10321603.4,12697041.175,524503.8817960263,0,0
Vermont,2020-08-09,11002689.6,2020,8,32,3,12039841.6,12877303.4,10550546.1,12319923.225,1015335.2717467912,0,0
Vermont,2020-08-16,23762452.6,2020,8,33,3,11002689.6,13067928.6,10459226.4,14970494.35,5922163.879168906,0,0
Vermont,2020-08-23,12018680.8,2020,8,34,3,23762452.6,12789545.0,10013202.4,14705916.149999999,6057059.9766787505,0,0
Vermont,2020-08-30,11781951.5,2020,8,35,3,12018680.8,12511161.4,10422771.2,14641443.625,6096144.0169346165,0,0
Vermont,2020-09-06,10245582.5,2020,9,36,3,11781951.5,13160168.1,13621460.4,14452166.850000001,6256428.081347965,0,0
Vermont,2020-09-13,24241255.0,2020,9,37,3,10245582.5,13076993.6,10251653.0,14571867.45,6494002.108060792,0,0
Vermont,2020-09-20,10928516.2,2020,9,38,3,24241255.0,12039841.6,10627026.5,14299326.3,6657685.325643316,0,0
Vermont,2020-09-27,11274683.9,2020,9,39,3,10928516.2,11002689.6,10935701.2,14172509.4,6726100.339859131,0,0
Vermont,2020-10-04,11263419.0,2020,10,40,4,11274683.9,23762452.6,11244375.9,14426968.524999999,6544828.279840626,0,0
