State,Date,Total
Mississippi,2022-03-06,122095738.69999999
Mississippi,2022-03-13,257470512.7
Mississippi,2022-03-20,122723018.4
Mississippi,2022-03-27,119940036.4
Mississippi,2022-04-03,129299396.2
Mississippi,2022-04-10,138658756.0
Mississippi,2022-04-17,238015955.8
Mississippi,2022-04-24,119312726.70000002
Mississippi,2022-05-01,123704477.1
Mississippi,2022-05-08,128096227.49999999
Mississippi,2022-05-15,127925111.3
Mississippi,2022-05-22,132576708.4
Mississippi,2022-05-29,129924948.0
Mississippi,2022-06-05,236987323.0
Mississippi,2022-06-12,124153469.4
Mississippi,2022-06-19,135929879.5
Mississippi,2022-06-26,131695553.0
Mississippi,2022-07-03,134372583.3
Mississippi,2022-07-10,137049613.6
Mississippi,2022-07-17,128249541.60000001
Mississippi,2022-07-24,130097352.2
Mississippi,2022-07-31,135051986.39999998
Mississippi,2022-08-07,128793330.9
Mississippi,2022-08-14,136515380.9
Mississippi,2022-08-21,132428741.6
Mississippi,2022-08-28,131486639.10000001
Mississippi,2022-09-04,112145740.89999999
Mississippi,2022-09-11,130359053.49999999
Mississippi,2022-09-18,129734297.99999999
Mississippi,2022-09-25,130304298.50000001
Mississippi,2022-10-02,193160119.05
Mississippi,2022-10-09,256015939.60000002
Mississippi,2022-10-16,128427930.7
Mississippi,2022-10-23,122593677.3
Mississippi,2022-10-30,119071386.60000001
Mississippi,2022-11-06,245766513.89999998
Mississippi,2022-11-13,372461641.2
Mississippi,2022-11-20,122286981.2
Mississippi,2022-11-27,121026307.39999999
Mississippi,2022-12-04,125150543.54999998
Mississippi,2022-12-11,129274779.69999999
Mississippi,2022-12-18,120542507.6
Mississippi,2022-12-25,124193300.10000001
Mississippi,2023-01-01,112027973.5
Mississippi,2023-01-08,112652741.94999999
Mississippi,2023-01-15,113277510.39999999
Mississippi,2023-01-22,111098226.89999999
Mississippi,2023-01-29,110578233.6
Mississippi,2023-02-05,126251455.8
Mississippi,2023-02-12,120150967.7
Mississippi,2023-02-19,114050479.60000001
Mississippi,2023-02-26,119099292.3
Mississippi,2023-03-05,121874112.0
Mississippi,2023-03-12,124648931.69999999
Mississippi,2023-03-19,127423751.39999999
Mississippi,2023-03-26,119034341.39999999
Mississippi,2023-04-02,119654127.8
Mississippi,2023-04-09,120273914.2
Mississippi,2023-04-16,120893700.60000001
Mississippi,2023-04-23,122557412.7
Mississippi,2023-04-30,126906992.99999999
Mississippi,2023-05-07,240000659.8
Mississippi,2023-05-14,228013165.41111112
Mississippi,2023-05-21,216025671.02222222
Mississippi,2023-05-28,204038176.63333333
Mississippi,2023-06-04,192050682.24444446
Mississippi,2023-06-11,180063187.85555556
Mississippi,2023-06-18,168075693.46666667
Mississippi,2023-06-25,156088199.0777778
Mississippi,2023-07-02,144100704.6888889
Mississippi,2023-07-09,132113210.3
Mississippi,2023-07-16,127256343.225
Mississippi,2023-07-23,122399476.15
Mississippi,2023-07-30,117542609.075
Mississippi,2023-08-06,112685742.0
Mississippi,2023-08-13,114740214.26
Mississippi,2023-08-20,116794686.52
Mississippi,2023-08-27,118849158.78
Mississippi,2023-09-03,120903631.03999999
Mississippi,2023-09-10,122958103.3
Mississippi,2023-09-17,133241787.45833333
Mississippi,2023-09-24,143525471.61666667
Mississippi,2023-10-01,153809155.775
Mississippi,2023-10-08,164092839.93333334
Mississippi,2023-10-15,174376524.09166667
Mississippi,2023-10-22,184660208.25
Mississippi,2023-10-29,194943892.40833333
Mississippi,2023-11-05,205227576.56666666
Mississippi,2023-11-12,215511260.725
Mississippi,2023-11-19,225794944.88333333
Mississippi,2023-11-26,236078629.04166666
Mississippi,2023-12-03,246362313.2
Missouri,2019-01-13,101366118.1
Missouri,2019-01-20,101460592.6111111
Missouri,2019-01-27,101555067.12222221
Missouri,2019-02-03,101649541.63333333
Missouri,2019-02-10,101744016.14444444
Missouri,2019-02-17,101838490.65555556
Missouri,2019-02-24,101932965.16666667
Missouri,2019-03-03,102027439.67777778
Missouri,2019-03-10,102121914.18888889
Missouri,2019-03-17,102216388.7
Missouri,2019-03-24,102960376.47692308
Missouri,2019-03-31,103704364.25384615
Missouri,2019-04-07,104448352.03076923
Missouri,2019-04-14,105192339.80769232
Missouri,2019-04-21,105936327.5846154
Missouri,2019-04-28,106680315.36153847
Missouri,2019-05-05,107424303.13846155
Missouri,2019-05-12,108168290.91538462
Missouri,2019-05-19,108912278.6923077
Missouri,2019-05-26,109656266.46923079
Missouri,2019-06-02,110400254.24615386
Missouri,2019-06-09,111144242.02307694
Missouri,2019-06-16,111888229.80000001
Missouri,2019-06-23,110784666.55555557
Missouri,2019-06-30,109681103.31111112
Missouri,2019-07-07,108577540.06666668
Missouri,2019-07-14,107473976.82222223
Missouri,2019-07-21,106370413.57777779
Missouri,2019-07-28,105266850.33333334
Missouri,2019-08-04,104163287.0888889
Missouri,2019-08-11,103059723.84444445
Missouri,2019-08-18,101956160.60000001
Missouri,2019-08-25,115256851.8875
Missouri,2019-09-01,128557543.17500001
Missouri,2019-09-08,141858234.4625
Missouri,2019-09-15,155158925.75
Missouri,2019-09-22,168459617.03750002
Missouri,2019-09-29,181760308.325
Missouri,2019-10-06,195060999.6125
Missouri,2019-10-13,208361690.9
Missouri,2019-10-20,105172324.5
Missouri,2019-10-27,103986309.89999999
Missouri,2019-11-03,104072348.36666666
Missouri,2019-11-10,104158386.83333333
Missouri,2019-11-17,104244425.3
Missouri,2019-11-24,106955333.5
Missouri,2019-12-01,106236582.39999999
Missouri,2019-12-08,105517831.3
Missouri,2019-12-15,104799080.19999999
Missouri,2019-12-22,112573326.8
Missouri,2019-12-29,104085174.3
Missouri,2020-01-05,106212848.6
Missouri,2020-01-12,108363218.69999999
Missouri,2020-01-19,99197303.0
Missouri,2020-01-26,94975743.10000001
Missouri,2020-02-02,102451507.1
Missouri,2020-02-09,120643197.69999999
Missouri,2020-02-16,99080113.19999999
Missouri,2020-02-23,99512942.89999999
Missouri,2020-03-01,108860494.15
Missouri,2020-03-08,118208045.4
Missouri,2020-03-15,119199349.2
Missouri,2020-03-22,121451833.8
Missouri,2020-03-29,104915820.3
Missouri,2020-04-05,110100631.05
Missouri,2020-04-12,115285441.8
Missouri,2020-04-19,115367891.3
Missouri,2020-04-26,113425514.4
Missouri,2020-05-03,100260344.0
Missouri,2020-05-10,246466506.2
Missouri,2020-05-17,119008041.2
Missouri,2020-05-24,124723232.8
Missouri,2020-05-31,119399493.0
Missouri,2020-06-07,237555951.55
Missouri,2020-06-14,355712410.1
Missouri,2020-06-21,125519532.60000001
Missouri,2020-06-28,128509528.19999999
Missouri,2020-07-05,128223532.89999999
Missouri,2020-07-12,127937537.6
Missouri,2020-07-19,128088848.3
Missouri,2020-07-26,124167502.10000001
Missouri,2020-08-02,115768877.85
Missouri,2020-08-09,107370253.6
Missouri,2020-08-16,236283938.5
Missouri,2020-08-23,121890878.7
Missouri,2020-08-30,121102970.2
Missouri,2020-09-06,97937045.1
Missouri,2020-09-13,241293257.8
Missouri,2020-09-20,118825053.9
Missouri,2020-09-27,115422362.0
Missouri,2020-10-04,116018458.2
Missouri,2020-10-11,116614554.4
Missouri,2020-10-18,114326213.9
Missouri,2020-10-25,110115923.0
Missouri,2020-11-01,149315940.7
Missouri,2020-11-08,188515958.39999998
Missouri,2020-11-15,227715976.1
Missouri,2020-11-22,115585927.60000001
Missouri,2020-11-29,109778470.60000001
Missouri,2020-12-06,214425942.0
Missouri,2020-12-13,238145920.5
Missouri,2020-12-20,116101348.89999999
Missouri,2020-12-27,113912367.0
Missouri,2021-01-03,123245369.15
Missouri,2021-01-10,132578371.3
Missouri,2021-01-17,107281946.4
Missouri,2021-01-24,106374643.7
Missouri,2021-01-31,107265091.1
Missouri,2021-02-07,130134582.2
Missouri,2021-02-14,105721019.2
Missouri,2021-02-21,104928173.0
Missouri,2021-02-28,113346368.2
Missouri,2021-03-07,108200137.0
Missouri,2021-03-14,310259005.8
Missouri,2021-03-21,130041835.0
Missouri,2021-03-28,115232279.5
Missouri,2021-04-04,124240001.0
Missouri,2021-04-11,141538917.5
Missouri,2021-04-18,122020893.2
Missouri,2021-04-25,123558038.5
Missouri,2021-05-02,129517267.45
Missouri,2021-05-09,135476496.4
Missouri,2021-05-16,293867288.59999996
Missouri,2021-05-23,130997443.3
Missouri,2021-05-30,131211942.3
Missouri,2021-06-06,135533682.0
Missouri,2021-06-13,140536017.0
Missouri,2021-06-20,143891479.7
Missouri,2021-06-27,134304238.0
Missouri,2021-07-04,228189514.2
Missouri,2021-07-11,173301229.0
Missouri,2021-07-18,137132760.29999998
Missouri,2021-07-25,138734411.3
Missouri,2021-08-01,135630569.9
Missouri,2021-08-08,132526728.5
Missouri,2021-08-15,136489651.29999998
Missouri,2021-08-22,136950984.0
Missouri,2021-08-29,136263420.9
Missouri,2021-09-05,127252315.0
Missouri,2021-09-12,129338847.44999999
Missouri,2021-09-19,131425379.89999999
Missouri,2021-09-26,127916878.0
Missouri,2021-10-03,108211245.9
Missouri,2021-10-10,180974726.6
Missouri,2021-10-17,178740956.6
Missouri,2021-10-24,175697601.3
Missouri,2021-10-31,170593466.3
Missouri,2021-11-07,257411484.5
Missouri,2021-11-14,176262581.39999998
Missouri,2021-11-21,179524372.20000002
Missouri,2021-11-28,168366340.5
Missouri,2021-12-05,235653026.89999998
Missouri,2021-12-12,302939713.29999995
Missouri,2021-12-19,183283804.6
Missouri,2021-12-26,180054178.20000002
Missouri,2022-01-02,184125372.14999998
Missouri,2022-01-09,188196566.09999996
Missouri,2022-01-16,172225849.70000002
Missouri,2022-01-23,162857014.20000002
Missouri,2022-01-30,167447989.5
Missouri,2022-02-06,167821564.9
Missouri,2022-02-13,362109482.4
Missouri,2022-02-20,162813987.6
Missouri,2022-02-27,173793169.79999998
Missouri,2022-03-06,185211544.0
Missouri,2022-03-13,391525334.0
Missouri,2022-03-20,183364029.89999998
Missouri,2022-03-27,179106584.2
Missouri,2022-04-03,190927754.05
Missouri,2022-04-10,202748923.90000004
Missouri,2022-04-17,369711915.1
Missouri,2022-04-24,183150735.19999996
Missouri,2022-05-01,189927479.59999996
Missouri,2022-05-08,196704223.99999997
Missouri,2022-05-15,197212778.5
Missouri,2022-05-22,196122618.70000002
Missouri,2022-05-29,195011377.60000002
Missouri,2022-06-05,345216506.0
Missouri,2022-06-12,184611894.99999997
Missouri,2022-06-19,210417356.9
Missouri,2022-06-26,204501850.3
Missouri,2022-07-03,204249759.0
Missouri,2022-07-10,203997667.7
Missouri,2022-07-17,205623643.10000002
Missouri,2022-07-24,207379215.10000002
Missouri,2022-07-31,201243588.9
Missouri,2022-08-07,185103534.0
Missouri,2022-08-14,204559437.2
Missouri,2022-08-21,200875692.50000003
Missouri,2022-08-28,201905037.59999996
Missouri,2022-09-04,165807188.4
Missouri,2022-09-11,193244617.89999998
Missouri,2022-09-18,201210602.8
Missouri,2022-09-25,195111725.20000002
Missouri,2022-10-02,292687372.05
Missouri,2022-10-09,390263018.90000004
Missouri,2022-10-16,189430520.2
Missouri,2022-10-23,187022860.1
Missouri,2022-10-30,181175335.20000002
Missouri,2022-11-06,376169513.15
Missouri,2022-11-13,571163691.1
Missouri,2022-11-20,188697809.2
Missouri,2022-11-27,188064706.50000003
Missouri,2022-12-04,194981461.65
Missouri,2022-12-11,201898216.79999998
Missouri,2022-12-18,193565612.6
Missouri,2022-12-25,199608823.70000002
Missouri,2023-01-01,178578678.89999998
Missouri,2023-01-08,178263537.45
Missouri,2023-01-15,177948395.99999997
Missouri,2023-01-22,173196841.2
Missouri,2023-01-29,176567191.6
Missouri,2023-02-05,193109594.2
Missouri,2023-02-12,186755383.5
Missouri,2023-02-19,180401172.79999998
Missouri,2023-02-26,183563538.10000002
Missouri,2023-03-05,190232104.1666667
Missouri,2023-03-12,196900670.23333335
Missouri,2023-03-19,203569236.3
Missouri,2023-03-26,184675887.8
Missouri,2023-04-02,190105919.16666666
Missouri,2023-04-09,195535950.53333333
Missouri,2023-04-16,200965981.89999998
Missouri,2023-04-23,200625507.00000003
Missouri,2023-04-30,203869438.20000002
Missouri,2023-05-07,370313811.6
Missouri,2023-05-14,352092398.3666667
Missouri,2023-05-21,333870985.1333333
Missouri,2023-05-28,315649571.9
Missouri,2023-06-04,297428158.6666667
Missouri,2023-06-11,279206745.43333334
Missouri,2023-06-18,260985332.2
Missouri,2023-06-25,242763918.96666664
Missouri,2023-07-02,224542505.73333332
Missouri,2023-07-09,206321092.49999997
Missouri,2023-07-16,198103072.45
Missouri,2023-07-23,189885052.39999998
Missouri,2023-07-30,181667032.34999996
Missouri,2023-08-06,173449012.29999998
Missouri,2023-08-13,178840525.48
Missouri,2023-08-20,184232038.66
Missouri,2023-08-27,189623551.83999997
Missouri,2023-09-03,195015065.01999998
Missouri,2023-09-10,200406578.2
Missouri,2023-09-17,215728042.89999998
Missouri,2023-09-24,231049507.6
Missouri,2023-10-01,246370972.3
Missouri,2023-10-08,261692437.0
Missouri,2023-10-15,277013901.7
Missouri,2023-10-22,292335366.4
Missouri,2023-10-29,307656831.1
Missouri,2023-11-05,322978295.8
Missouri,2023-11-12,338299760.5
Missouri,2023-11-19,353621225.20000005
Missouri,2023-11-26,368942689.90000004
Missouri,2023-12-03,384264154.6
Nebraska,2019-01-13,16673878.0
Nebraska,2019-01-20,16686601.222222222
Nebraska,2019-01-27,16699324.444444444
Nebraska,2019-02-03,16712047.666666666
Nebraska,2019-02-10,16724770.888888888
Nebraska,2019-02-17,16737494.111111112
Nebraska,2019-02-24,16750217.333333334
Nebraska,2019-03-03,16762940.555555556
Nebraska,2019-03-10,16775663.777777778
Nebraska,2019-03-17,16788387.0
Nebraska,2019-03-24,16823107.307692308
Nebraska,2019-03-31,16857827.615384616
Nebraska,2019-04-07,16892547.923076924
Nebraska,2019-04-14,16927268.230769232
Nebraska,2019-04-21,16961988.53846154
Nebraska,2019-04-28,16996708.846153848
Nebraska,2019-05-05,17031429.153846152
Nebraska,2019-05-12,17066149.46153846
Nebraska,2019-05-19,17100869.769230768
Nebraska,2019-05-26,17135590.076923076
Nebraska,2019-06-02,17170310.384615384
Nebraska,2019-06-09,17205030.692307692
Nebraska,2019-06-16,17239751.0
Nebraska,2019-06-23,17210546.222222224
Nebraska,2019-06-30,17181341.444444444
Nebraska,2019-07-07,17152136.666666668
Nebraska,2019-07-14,17122931.888888888
Nebraska,2019-07-21,17093727.111111112
Nebraska,2019-07-28,17064522.333333332
Nebraska,2019-08-04,17035317.555555556
Nebraska,2019-08-11,17006112.777777776
Nebraska,2019-08-18,16976908.0
Nebraska,2019-08-25,19132736.75
Nebraska,2019-09-01,21288565.5
Nebraska,2019-09-08,23444394.25
Nebraska,2019-09-15,25600223.0
Nebraska,2019-09-22,27756051.75
Nebraska,2019-09-29,29911880.5
Nebraska,2019-10-06,32067709.25
Nebraska,2019-10-13,34223538.0
Nebraska,2019-10-20,17071019.0
Nebraska,2019-10-27,16701961.0
Nebraska,2019-11-03,16808208.0
Nebraska,2019-11-10,16914455.0
Nebraska,2019-11-17,17020702.0
Nebraska,2019-11-24,18010858.0
Nebraska,2019-12-01,17647123.333333332
Nebraska,2019-12-08,17283388.666666668
Nebraska,2019-12-15,16919654.0
Nebraska,2019-12-22,18450498.0
Nebraska,2019-12-29,33473866.1
Nebraska,2020-01-05,34374961.699999996
Nebraska,2020-01-12,34888717.800000004
Nebraska,2020-01-19,31776463.8
Nebraska,2020-01-26,31558750.2
Nebraska,2020-02-02,33877398.800000004
Nebraska,2020-02-09,38613429.9
Nebraska,2020-02-16,32815302.1
Nebraska,2020-02-23,32997893.5
Nebraska,2020-03-01,35965154.1
Nebraska,2020-03-08,38932414.7
Nebraska,2020-03-15,39516368.699999996
Nebraska,2020-03-22,37334582.4
Nebraska,2020-03-29,33896980.800000004
Nebraska,2020-04-05,34987207.85
Nebraska,2020-04-12,36077434.9
Nebraska,2020-04-19,37040343.4
Nebraska,2020-04-26,37244983.3
Nebraska,2020-05-03,32423171.6
Nebraska,2020-05-10,80843874.69999999
Nebraska,2020-05-17,38077722.5
Nebraska,2020-05-24,38957875.099999994
Nebraska,2020-05-31,37065928.0
Nebraska,2020-06-07,75603695.25
Nebraska,2020-06-14,114141462.5
Nebraska,2020-06-21,39112314.4
Nebraska,2020-06-28,41430550.6
Nebraska,2020-07-05,41667891.95
Nebraska,2020-07-12,41905233.3
Nebraska,2020-07-19,40208538.3
Nebraska,2020-07-26,38142813.099999994
Nebraska,2020-08-02,37311084.75
Nebraska,2020-08-09,36479356.4
Nebraska,2020-08-16,75629786.5
Nebraska,2020-08-23,38450856.5
Nebraska,2020-08-30,38965935.199999996
Nebraska,2020-09-06,32422202.3
Nebraska,2020-09-13,76126422.5
Nebraska,2020-09-20,36809613.199999996
Nebraska,2020-09-27,36614698.8
Nebraska,2020-10-04,37052581.7
Nebraska,2020-10-11,37490464.6
Nebraska,2020-10-18,35869569.800000004
Nebraska,2020-10-25,34697054.0
Nebraska,2020-11-01,47106009.93333334
Nebraska,2020-11-08,59514965.866666675
Nebraska,2020-11-15,71923921.80000001
Nebraska,2020-11-22,37326192.9
Nebraska,2020-11-29,34296044.4
Nebraska,2020-12-06,69772779.69999999
Nebraska,2020-12-13,75057351.5
Nebraska,2020-12-20,37398969.5
Nebraska,2020-12-27,35679774.800000004
Nebraska,2021-01-03,38403774.25
Nebraska,2021-01-10,41127773.7
Nebraska,2021-01-17,33822415.9
Nebraska,2021-01-24,33565602.300000004
Nebraska,2021-01-31,34362095.800000004
Nebraska,2021-02-07,41669746.099999994
Nebraska,2021-02-14,33478485.700000003
Nebraska,2021-02-21,33873493.0
Nebraska,2021-02-28,36015324.099999994
Nebraska,2021-03-07,34043332.2
Nebraska,2021-03-14,80730687.0
Nebraska,2021-03-21,38636850.699999996
Nebraska,2021-03-28,35500363.400000006
Nebraska,2021-04-04,39830293.8
Nebraska,2021-04-11,46436516.900000006
Nebraska,2021-04-18,37204752.2
Nebraska,2021-04-25,39276358.9
Nebraska,2021-05-02,40921997.15
Nebraska,2021-05-09,42567635.4
Nebraska,2021-05-16,76827100.5
Nebraska,2021-05-23,40873410.0
Nebraska,2021-05-30,40807177.800000004
Nebraska,2021-06-06,44229958.4
Nebraska,2021-06-13,43312046.4
Nebraska,2021-06-20,43628649.0
Nebraska,2021-06-27,42034852.1
Nebraska,2021-07-04,74815575.4
Nebraska,2021-07-11,38952595.5
Nebraska,2021-07-18,41661964.5
Nebraska,2021-07-25,41901679.800000004
Nebraska,2021-08-01,42035767.900000006
Nebraska,2021-08-08,42169856.0
Nebraska,2021-08-15,42930173.9
Nebraska,2021-08-22,42263728.199999996
Nebraska,2021-08-29,42011140.3
Nebraska,2021-09-05,40469217.800000004
Nebraska,2021-09-12,40030736.35000001
Nebraska,2021-09-19,39592254.900000006
Nebraska,2021-09-26,39895508.0
Nebraska,2021-10-03,34739029.6
Nebraska,2021-10-10,40690470.699999996
Nebraska,2021-10-17,38787216.699999996
Nebraska,2021-10-24,37588634.900000006
Nebraska,2021-10-31,37152744.9
Nebraska,2021-11-07,81290026.6
Nebraska,2021-11-14,37862667.0
Nebraska,2021-11-21,39394564.2
Nebraska,2021-11-28,36955689.5
Nebraska,2021-12-05,57426879.3
Nebraska,2021-12-12,77898069.1
Nebraska,2021-12-19,39207615.599999994
Nebraska,2021-12-26,55591359.699999996
Nebraska,2022-01-02,58176613.55
Nebraska,2022-01-09,60761867.4
Nebraska,2022-01-16,53150979.300000004
Nebraska,2022-01-23,51763721.6
Nebraska,2022-01-30,52701275.599999994
Nebraska,2022-02-06,52721052.49999999
Nebraska,2022-02-13,113003511.8
Nebraska,2022-02-20,52975863.8
Nebraska,2022-02-27,53752358.4
Nebraska,2022-03-06,59837590.1
Nebraska,2022-03-13,124969459.9
Nebraska,2022-03-20,56673574.800000004
Nebraska,2022-03-27,55527165.300000004
Nebraska,2022-04-03,59584925.0
Nebraska,2022-04-10,63642684.7
Nebraska,2022-04-17,117018497.5
Nebraska,2022-04-24,57413627.1
Nebraska,2022-05-01,60781659.0
Nebraska,2022-05-08,64149690.9
Nebraska,2022-05-15,62192914.6
Nebraska,2022-05-22,62018498.9
Nebraska,2022-05-29,61734864.3
Nebraska,2022-06-05,111296969.80000001
Nebraska,2022-06-12,58864877.9
Nebraska,2022-06-19,64947061.5
Nebraska,2022-06-26,64803842.7
Nebraska,2022-07-03,64888202.95
Nebraska,2022-07-10,64972563.2
Nebraska,2022-07-17,63405633.6
Nebraska,2022-07-24,62820539.699999996
Nebraska,2022-07-31,62361079.400000006
Nebraska,2022-08-07,59652653.50000001
Nebraska,2022-08-14,63717535.900000006
Nebraska,2022-08-21,62001822.2
Nebraska,2022-08-28,62691105.099999994
Nebraska,2022-09-04,52843541.10000001
Nebraska,2022-09-11,60631555.2
Nebraska,2022-09-18,61544262.0
Nebraska,2022-09-25,59888530.7
Nebraska,2022-10-02,90982480.65
Nebraska,2022-10-09,122076430.6
Nebraska,2022-10-16,58606006.800000004
Nebraska,2022-10-23,58055608.49999999
Nebraska,2022-10-30,56993637.6
Nebraska,2022-11-06,117511436.9
Nebraska,2022-11-13,178029236.2
Nebraska,2022-11-20,59455635.0
Nebraska,2022-11-27,57463118.099999994
Nebraska,2022-12-04,60509203.14999999
Nebraska,2022-12-11,63555288.199999996
Nebraska,2022-12-18,60849963.1
Nebraska,2022-12-25,61161805.6
Nebraska,2023-01-01,54783969.0
Nebraska,2023-01-08,55491927.95
Nebraska,2023-01-15,56199886.9
Nebraska,2023-01-22,54665878.300000004
Nebraska,2023-01-29,56352509.8
Nebraska,2023-02-05,61436800.6
Nebraska,2023-02-12,59143081.05
Nebraska,2023-02-19,56849361.5
Nebraska,2023-02-26,57354969.099999994
Nebraska,2023-03-05,58820389.766666666
Nebraska,2023-03-12,60285810.43333333
Nebraska,2023-03-19,61751231.1
Nebraska,2023-03-26,58216655.9
Nebraska,2023-04-02,59874718.3
Nebraska,2023-04-09,61532780.7
Nebraska,2023-04-16,63190843.1
Nebraska,2023-04-23,63119162.900000006
Nebraska,2023-04-30,64836582.4
Nebraska,2023-05-07,120077832.69999999
Nebraska,2023-05-14,114093527.87777777
Nebraska,2023-05-21,108109223.05555555
Nebraska,2023-05-28,102124918.23333332
Nebraska,2023-06-04,96140613.4111111
Nebraska,2023-06-11,90156308.58888888
Nebraska,2023-06-18,84172003.76666667
Nebraska,2023-06-25,78187698.94444445
Nebraska,2023-07-02,72203394.12222221
Nebraska,2023-07-09,66219089.300000004
Nebraska,2023-07-16,63420794.5
Nebraska,2023-07-23,60622499.7
Nebraska,2023-07-30,57824204.9
Nebraska,2023-08-06,55025910.099999994
Nebraska,2023-08-13,57052579.66
Nebraska,2023-08-20,59079249.22
Nebraska,2023-08-27,61105918.78
Nebraska,2023-09-03,63132588.339999996
Nebraska,2023-09-10,65159257.9
Nebraska,2023-09-17,69937717.23333333
Nebraska,2023-09-24,74716176.56666666
Nebraska,2023-10-01,79494635.9
Nebraska,2023-10-08,84273095.23333333
Nebraska,2023-10-15,89051554.56666666
Nebraska,2023-10-22,93830013.9
Nebraska,2023-10-29,98608473.23333333
Nebraska,2023-11-05,103386932.56666666
Nebraska,2023-11-12,108165391.9
Nebraska,2023-11-19,112943851.23333335
Nebraska,2023-11-26,117722310.56666666
Nebraska,2023-12-03,122500769.9
Nevada,2019-01-13,51173890.3
Nevada,2019-01-20,51670748.83333333
Nevada,2019-01-27,52167607.36666667
Nevada,2019-02-03,52664465.9
Nevada,2019-02-10,53161324.43333333
Nevada,2019-02-17,53658182.96666667
Nevada,2019-02-24,54155041.5
Nevada,2019-03-03,54651900.03333333
Nevada,2019-03-10,55148758.56666667
Nevada,2019-03-17,55645617.1
Nevada,2019-03-24,55949666.50769231
Nevada,2019-03-31,56253715.91538461
Nevada,2019-04-07,56557765.323076926
Nevada,2019-04-14,56861814.73076923
Nevada,2019-04-21,57165864.13846154
Nevada,2019-04-28,57469913.54615384
Nevada,2019-05-05,57773962.95384616
Nevada,2019-05-12,58078012.36153846
Nevada,2019-05-19,58382061.76923077
Nevada,2019-05-26,58686111.176923074
Nevada,2019-06-02,58990160.58461539
Nevada,2019-06-09,59294209.99230769
Nevada,2019-06-16,59598259.4
Nevada,2019-06-23,58730400.01111111
Nevada,2019-06-30,57862540.62222222
Nevada,2019-07-07,56994681.233333334
Nevada,2019-07-14,56126821.844444446
Nevada,2019-07-21,55258962.45555556
Nevada,2019-07-28,54391103.06666666
Nevada,2019-08-04,53523243.677777775
Nevada,2019-08-11,52655384.28888889
Nevada,2019-08-18,51787524.9
Nevada,2019-08-25,59500714.9
Nevada,2019-09-01,67213904.89999999
Nevada,2019-09-08,74927094.89999999
Nevada,2019-09-15,82640284.89999999
Nevada,2019-09-22,90353474.89999999
Nevada,2019-09-29,98066664.89999999
Nevada,2019-10-06,105779854.89999999
Nevada,2019-10-13,113493044.89999999
Nevada,2019-10-20,55655904.8
Nevada,2019-10-27,55435694.6
Nevada,2019-11-03,55356637.13333333
Nevada,2019-11-10,55277579.66666667
Nevada,2019-11-17,55198522.2
Nevada,2019-11-24,53734862.2
Nevada,2019-12-01,53328596.1
Nevada,2019-12-08,52922330.0
Nevada,2019-12-15,52516063.9
Nevada,2019-12-22,54479449.6
Nevada,2019-12-29,51213463.6
Nevada,2020-01-05,57088407.1
Nevada,2020-01-12,57755196.8
Nevada,2020-01-19,51146175.8
Nevada,2020-01-26,52519403.0
Nevada,2020-02-02,53906523.800000004
Nevada,2020-02-09,66665727.0
Nevada,2020-02-16,51464698.3
Nevada,2020-02-23,51884020.699999996
Nevada,2020-03-01,57996656.3
Nevada,2020-03-08,64109291.9
Nevada,2020-03-15,66151205.8
Nevada,2020-03-22,61176731.099999994
Nevada,2020-03-29,53269142.9
Nevada,2020-04-05,57509125.0
Nevada,2020-04-12,61749107.1
Nevada,2020-04-19,57376305.4
Nevada,2020-04-26,59408862.8
Nevada,2020-05-03,54213053.1
Nevada,2020-05-10,127557683.4
Nevada,2020-05-17,61020764.4
Nevada,2020-05-24,60459075.599999994
Nevada,2020-05-31,61455633.7
Nevada,2020-06-07,123338000.25
Nevada,2020-06-14,185220366.8
Nevada,2020-06-21,63040337.3
Nevada,2020-06-28,64796346.7
Nevada,2020-07-05,64900051.2
Nevada,2020-07-12,65003755.699999996
Nevada,2020-07-19,66949515.3
Nevada,2020-07-26,65194968.5
Nevada,2020-08-02,62884976.5
Nevada,2020-08-09,60574984.5
Nevada,2020-08-16,128920974.69999999
Nevada,2020-08-23,66356209.6
Nevada,2020-08-30,66872972.800000004
Nevada,2020-09-06,51924422.1
Nevada,2020-09-13,131152686.7
Nevada,2020-09-20,62159596.699999996
Nevada,2020-09-27,61668977.300000004
Nevada,2020-10-04,62383137.55
Nevada,2020-10-11,63097297.8
Nevada,2020-10-18,60246780.9
Nevada,2020-10-25,58891008.7
Nevada,2020-11-01,79299966.0
Nevada,2020-11-08,99708923.3
Nevada,2020-11-15,120117880.6
Nevada,2020-11-22,58341571.7
Nevada,2020-11-29,53400289.1
Nevada,2020-12-06,107984112.9
Nevada,2020-12-13,122662187.1
Nevada,2020-12-20,55959938.3
Nevada,2020-12-27,53278906.8
Nevada,2021-01-03,61308717.3
Nevada,2021-01-10,69338527.8
Nevada,2021-01-17,55590849.800000004
Nevada,2021-01-24,54377455.9
Nevada,2021-01-31,54141628.5
Nevada,2021-02-07,66299297.099999994
Nevada,2021-02-14,57221257.800000004
Nevada,2021-02-21,56002331.699999996
Nevada,2021-02-28,57822289.9
Nevada,2021-03-07,56399456.2
Nevada,2021-03-14,166622876.2
Nevada,2021-03-21,64935937.099999994
Nevada,2021-03-28,55694462.0
Nevada,2021-04-04,62557191.0
Nevada,2021-04-11,73900786.6
Nevada,2021-04-18,61428868.9
